X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	
1356.1	957.06	1	1546.3	672.85	1	918.44	291.27	1	306.32	248.55	0.9395	234.13	146.06	1
1347.2	959.31	1	1550.2	675.12	1	917.67	297.99	1	306.56	255.47	0.9395	234.94	151.64	1
1339	961.6	1	1554.5	677.44	1	917.91	304.47	1	306.98	262.86	0.9395	236.58	158.94	1
1331.8	963.57	1	1558.1	680.13	1	920.74	316.83	1	307.25	270.65	0.9395	238.71	166.67	1
1325.3	965.51	1	1559.8	684.85	1	925.12	325.86	1	308.07	273.89	0.9395	240.72	174.54	1
1319.4	967.58	1	1561.3	691.15	1	929.73	334.11	1	313.03	285.48	0.9395	242.13	180.47	1
1313.7	969.68	1	1562.3	698.05	1	934.52	341.86	1	320.88	294.12	0.9395	242.94	184.66	1
1308.4	971.63	1	1563.5	704.98	1	938.65	348.41	1	327.59	300.05	0.9395	243.91	191.36	1
1303.4	973.65	1	1565	713.01	1	942.2	357.47	1	334.93	305.93	0.9395	244.81	196.55	1
1299.3	975.18	1	1566.3	718.98	1	944.88	369.93	1	342.83	312.13	0.9395	245.93	203.27	1
1295.2	976.93	1	1567.4	724.82	1	948.96	385.98	1	345.84	315.16	0.9395	246.54	206.32	1
1291.9	978.33	1	1568.4	730.18	1	952.52	398.36	1	350.19	319.3	0.9395	247.75	212.76	1
1287.9	979.8	1	1569.5	734.42	1	956.08	409.65	1	354.09	323.63	0.9395	248.44	215.11	1
1281.5	980.29	1	1570.5	738.72	1	959.54	419.89	1	357.46	328.06	0.9395	249.48	219.73	1
1271.3	978.71	1	1571.5	742.39	1	963.13	429.48	1	361.38	334.63	0.9395	250.23	224.18	1
1261.8	976.33	1	1572.5	746.03	1	966.13	437.18	1	363.61	338.51	0.9395	250.49	226.93	1
1252.9	973.92	1	1573.3	748.4	1	968.81	444.82	1	365.87	342.59	0.9395	250.95	231.65	1
1244.4	970.93	1	1572.7	748.62	1	971.21	451.06	1	367.36	345.55	0.9395	251.27	232.89	1
1236.9	967.87	1	1574.4	752.74	1	973.94	458.46	1	369.17	349.14	0.9395	251.48	238.35	1
1230	964.57	1	1576.9	757.05	1	976.07	464.01	1	370.87	352.56	0.9395	251.79	240.45	1
1224.1	961.44	1	1579.6	760.47	1	978.31	469.78	1	373.09	357.15	0.9395	251.77	244.55	1
1218.9	958.46	1	1581.8	763.11	1	980.72	475.58	1	374	361.9	0.9395	251.73	247.55	1
1214.2	955.84	1	1586	767.87	1	983.83	480.96	1	370.46	366.82	0.9395	251.35	250.56	1
1209.7	953.15	1	1587	769.53	1	987.82	486.24	1	365.56	369.77	0.9395	251.16	251.37	1
1205.1	950.46	1	1589.1	772.45	1	992.94	491.45	1	358	373.97	0.9395	251	253.12	1
1201.3	948.13	1	1589.1	773.23	1	997.61	495.42	1	347.01	379.89	0.9395	250.19	258.26	1
1197.6	945.73	1	1588.7	773.85	1	1002	498.32	1	337.56	383.32	0.9395	249.69	261.71	1
1193.6	944.12	1	1588.8	775.29	1	1005.5	498.56	1	324.49	386.24	0.9395	249.08	264.97	1
1184.4	943.63	1	1590.4	778.52	1	1013.6	497.32	1	314.96	388.05	0.9395	248.1	271.31	1
1174.9	944.78	1	1592.3	784.77	1	1020.9	494.37	1	306.31	389.59	0.9395	248.04	270.56	1
1163.8	946.55	1	1593.8	788.65	1	1025.3	492.25	1	298.22	391.02	0.9395	247.66	272.83	1
1153.4	947.49	1	1598.2	795.66	1	1030.4	489.72	1	291.25	392.59	0.9395	247.47	273.91	1
1143.4	949.22	1	1599.6	807.89	1	1040.4	487.49	1	286.03	394.95	0.9395	246.61	277.31	1
1134.1	951.96	1	1591	819.27	1	1051.3	490.22	1	279.57	402.79	0.9395	244.65	283.19	1
1126.2	954.83	1	1581	828.07	1	1061.3	495.09	1	277.66	409.8	0.9395	243.53	289.78	1
1119	957.59	1	1570	836.24	1	1071	501.08	1	276.48	417.19	0.9395	242.63	294.03	1
1113.1	960.21	1	1561	843.28	1	1078.2	505.99	1	276.08	424.35	0.9395	241.87	298.57	1
1107.3	961.99	1	1554.2	849.47	1	1087.3	509.16	1	275.91	431.17	0.9395	241.53	303.05	1
1097.7	962.91	1	1548.6	854.99	1	1094.1	507.22	1	275.57	438.11	0.9395	241.88	305.9	1
1089.6	962.46	1	1542.6	861.49	1	1099.7	501.59	1	275.29	445	0.9395	241.78	317.38	1
1081.9	961.93	1	1537.9	866.9	1	1104.3	493.31	1	274.6	452.25	0.9395	242.14	322.98	1
1074.4	961.18	1	1533.4	872.44	1	1106.5	487.26	1	273.9	454.48	-1	242.33	325.69	1
1067.2	960.16	1	1528.9	877.79	1	1108.1	479.72	1	273.47	459.04	-1	241.93	329.25	1
1061.6	959.37	1	1525.5	882.43	1	1108.8	474.55	1	273.43	461.41	-1	241.59	334.21	1
1055.6	958.52	1	1522.4	886.62	1	1109.3	469.58	1	273.14	463.55	-1	241.73	337.93	1
1050.4	957.58	1	1519.2	890.83	1	1109.5	464.61	1	274.73	465.15	-1	241.46	341.54	1
1045.2	956.51	1	1516.4	894.63	1	1109.6	459.43	1	279.27	470.57	-1	241.35	341.84	1
1040.8	956.03	1	1513.7	898.5	1	1109.8	455.66	1	281.59	477.46	-1	240.74	346.16	1
1035.8	955.34	1	1511.8	901.48	1	1109.9	451.31	1	278.73	482.18	-1	240.41	360.96	1
1032.7	955.07	1	1509.6	904.79	1	1110.7	446.15	1	275.18	482.18	-1	242.16	366.96	1
1029.1	954.65	1	1508.1	907.27	1	1116	440.67	1	271.79	480.58	-1	243.11	372.56	1
1026	954.32	1	1506.3	910.26	1	1126.4	436.18	1	327.39	569.41	0.85046	243.15	377.19	1
1019.8	954.09	1	1503.8	913.9	1	1140.5	433.76	1	276.5	580.5	-1	243.53	381.81	1
1009.7	954.04	1	1499.1	917.66	1	1153.8	432.33	1	275.98	569.87	-2	243.76	398.1	NaN
998.92	953.6	1	1491.6	920.33	1	1166.7	431.63	1	275.45	559.24	-1	243.49	400.97	NaN
989.97	953.92	1	1484.1	921.54	1	1178.7	431.19	1	274.93	548.61	-1	240.71	403	NaN
981.69	954.37	1	1479.7	921.83	1	1188.7	430.93	1	274.4	537.98	-2	240.57	404.15	NaN
973.64	954.73	1	1474.9	921.99	1	1198.1	430.78	1	266.24	475.16	-1	237.67	405.46	-1
966.3	954.75	1	1472	922.07	1	1208.5	430.72	1	247	443	-2	239.04	410.68	-2
958.6	954.42	1	1469.7	922.4	1	1218	430.7	1	248	426	-2	239.24	419.69	-2
952.42	954.27	1	1467.8	922.84	1	1226.2	430.66	1	249.17	409.8	-2	239.44	428.7	-2
945.57	954.57	1	1464	924.9	1	1234.5	430.58	1	249	394	-2	240	437	-2
934.41	955.46	1	1453.8	929.67	1	1242	430.66	1	248	376	-2	244	443	-2
923.19	954.71	1	1446.3	932.8	1	1248.9	430.77	1	250.33	360.27	-2	244	443	-2
913.75	953.13	1	1439.6	936.05	1	1252.9	430.88	1	252.66	344.55	-2	244	443	-2
904.47	951.06	1	1433.4	939.5	1	1258	432.07	1	254.99	328.82	0.63732	239.59	425.99	-1
896.12	948.82	1	1427.6	943.02	1	1261	433.67	1	255.87	318.65	-1	239.63	429.84	-1
889.47	947.05	1	1421.9	946.41	1	1265.8	437.14	1	256.71	306.77	-1	240.83	458.39	-1
883.2	944.76	1	1417.5	948.68	1	1270.7	440.99	1	256.99	298.52	-1	239.77	428.09	-1
875.17	940.64	1	1411.7	952.36	1	1274.3	443.92	1	256.95	289.08	-1	238.5	512.63	-1
871.77	939.57	1	1408.5	954.97	1	1277.5	447.83	1	256.92	281.37	-1	238.91	556.55	-1
865.57	937.56	1	1405	957.55	1	1281.6	453.73	1	256.44	273.26	-1	249.28	475.41	-1
858.93	936.12	1	1402.2	959.26	1	1285.6	459.62	1	255.7	264.89	-1	245.61	439.71	-1
854.52	935.47	1	1396.2	960.43	1	1288.9	462.75	1	254.7	259.57	-1	221.53	498.81	-1
850.85	934.82	1	1385.2	960.85	1	1293.2	465.6	1	254.32	256.34	-1	220.69	493.85	-1
847.13	934.05	1	1377.4	960.58	1	1299.6	468.87	1	252.42	251.91	-1	217.47	496.51	-1
839.96	934.5	1	1370.1	960.3	1	1306	472.48	1	251.5	247.66	0.63732	225.99	527.95	-2
833.83	935.69	1	1362.2	960.15	1	1312.5	476.82	1	246.02	241.54	0.63732	234.52	559.4	-2
828.08	937.22	1	1355.9	960	1	1317.7	480.13	1	241.19	234.44	-1	243.04	590.84	-1
823.98	938.5	1	1349.2	959.88	1	1324.1	484.1	1	240.4	228.91	-1	243.62	596.26	-1
820.81	939.57	1	1344.7	959.91	1	1329.9	487.87	1	238.42	219.77	-1	243.13	633.93	-1
817.54	940.56	1	1343.3	959.95	1	1334.5	490.97	1	236.89	212.52	-1	266.43	596.55	-1
814.34	941.31	1	1334.4	960.11	1	1339.9	494.61	1	235.92	204.21	-1	281.52	580.87	-1
811.59	941.51	1	1329.7	960.01	1	1344.6	497.69	1	236.02	195.69	-1	281.65	583.14	-1
806.96	940.49	1	1322.5	958.31	1	1352.3	500.88	1	236.52	185.13	-1	283.65	584.62	-1
803.09	938.17	1	1314.5	956.41	1	1364.8	508.74	1	236.66	173.47	-1	284.97	587.19	-1
798.19	934.69	1	1306.9	954.58	1	1374.5	517.61	1	236.17	162.96	-1	285.54	589.63	-1
794.32	932.69	1	1299.3	952.88	1	1383.3	526.82	1	234.85	153.51	-1	286.57	590.9	-1
790.92	931.02	1	1293.6	951.57	1	1390.6	534.79	1	233.32	142.63	-1	283.61	597.71	-1
787.83	929.74	1	1287.1	949.93	1	1397.6	543.4	1	233.43	134.23	-1	287.91	595.95	-1
786.68	929.71	1	1280.8	948.41	1	1403.9	551.2	1	233.76	126.36	-1	288.2	597.98	-1
785.15	929.14	1	1277.3	949.32	1	1410	559.01	1	234.04	117.06	-1	289.48	599.15	-1
784.79	929.75	1	1268.1	950.65	1	1415.3	566.26	1	233.95	108.35	-1	290.05	601.03	-1
780.75	928.82	1	1259.6	952.21	1	1420.4	573.31	1	234.44	98.684	-1	290.48	602.14	-1
771.86	927.87	1	1252.3	953.61	1	1425	579.68	1	234	91.713	-1	291.31	604.25	NaN
762.73	927.29	1	1244.6	954.95	1	1430.3	586.92	1	235.02	85.434	-1	292.74	607.08	NaN
755.82	927.09	1	1238.1	955.92	1	1433.9	592.17	1	236.38	79.684	-1	293.14	608.02	NaN
748.33	926.76	1	1231.6	956.96	1	1436.4	599.07	1	236.45	49.616	-1	290.25	612.73	NaN
741.78	926.28	1	1226.1	957.8	1	1439.9	611.57	1	252	40.5	-1	294.22	611.89	NaN
737.34	926.04	1	1223	958.26	1	1443.1	622.98	1	253.6	37.2	-1	296.05	615.06	NaN
731.05	926.87	1	1215	959.42	1	1445.7	633.63	1	248.07	28.981	-1	297.69	620.03	NaN
725.4	928.31	1	1213	959.62	1	1448	643.35	1	262.77	25.061	-1	301.43	628.54	-1
720.12	929.71	1	1204.9	960.69	1	1448.9	651.08	1	261.3	34.391	-1	301.61	634.8	-1
714.46	931.4	1	1201.5	961.03	1	1445.5	661.46	1	249.76	38.369	0.77638	300.83	645.54	0.90464
711	932.9	1	1197.2	962.07	1	1435	674.44	1	254.41	43.828	0.77638	299.61	652.39	0.90464
709.75	933.95	1	1191	963.67	1	1423.2	686.41	1	267.14	55.299	0.77638	297.9	662.89	0.90464
707.08	935.2	1	1179.8	964.98	1	1412.4	697.36	1	275.83	63.128	0.77638	297.12	666.09	0.90464
704.21	936.35	1	1170.9	965.27	1	1403.6	706.68	1	286.59	76.277	0.77638	295.59	673.54	0.90464
698.3	940.09	1	1162.3	965.58	1	1396.4	714.36	1	288.19	82.29	0.77638	294.36	679.54	0.90464
692.85	943.7	1	1154.1	965.96	1	1389.3	722.1	1	289.34	87.392	0.77638	292.91	685.47	0.90464
688.22	946.6	1	1151.2	966.23	1	1382.5	729.89	1	289.81	92.434	0.77638	289.69	695.17	0.90464
683.99	949.53	1	1139.9	966.8	1	1376.5	736.81	1	289.11	97.872	0.77638	276.25	693.77	0.90464
681.55	951.84	1	1134.1	967.04	1	1370.7	743.63	1	287.9	104.14	0.77638	269.37	681.19	0.90464
677.73	955.03	1	1127.5	967.18	1	1365.3	750.3	1	286.63	109.63	0.77638	265.7	671.22	0.90464
677.51	955.94	1	1122.3	966.4	1	1360.8	755.78	1	284.41	117.07	0.77638	260.39	664.47	0.90464
672.93	958.72	1	1117.4	963.65	1	1356.3	761.68	1	282.43	123.93	0.77638	253.34	659.87	0.90464
667.97	959.48	1	1114.8	961.21	1	1352	767.36	1	280.64	129.15	0.77638	248.24	654.83	0.90464
661.47	959.31	1	1111.7	957.43	1	1348.3	772.25	1	279.54	132.51	0.77638	249.7	642.41	0.90464
654.44	958.86	1	1108.1	952.13	1	1344.4	777.89	1	278.26	136.96	0.77638	231.13	610.63	0.90464
648.52	958.51	1	1105	947.84	1	1341.2	782.54	1	275.63	145.82	0.77638	230.84	622.47	0.90464
643.82	958.27	1	1103.7	946.31	1	1337.9	787.47	1	273.91	154.75	0.77638	221.25	583.8	0.90464
638.04	957.61	1	1102.8	945	1	1335	791.73	1	273.26	160.88	0.77638	218.16	567.53	0.90464
633.22	957.12	1	1101.5	942.72	1	1332.4	795.71	1	272.49	167.14	0.77638	213.63	549.99	0.90464
629.17	956.65	1	1102.3	946	1	1329.8	799.94	1	271.82	172.33	0.77638	219.09	549.74	0.90464
624.09	956.02	1	1103.3	946	1	1327	804.44	1	270.71	178.99	0.77638	213.8	538.21	0.90464
614.48	957.25	1	1104.1	946.33	1	1318.5	808.51	1	270.01	183.77	0.77638	214.38	532.75	0.90464
600.97	960.02	1	1104.6	944.69	1	1300.2	811.24	1	269.31	188.92	0.77638	221.07	559.74	0.90464
588.08	962.16	1	1105.3	943.35	1	1277.6	816.72	1	268.63	194.15	0.77638	216.44	530.27	0.90464
575.76	964.14	1	1105.7	942.68	1	1257.6	821.31	1	267.99	198.81	0.77638	226.01	575.9	0.90464
564.02	966.72	1	1105.9	941.7	1	1240.1	824.62	1	267.52	202.71	0.77638	253.63	624.55	0.90464
555.86	968.85	1	1106.5	942.15	1	1223.2	827.66	1	266.98	206.49	0.77638	226.2	516.21	0.90464
546.1	971.28	1	1107	945.59	1	1207.6	830.24	1	266.33	210.19	0.77638	231.26	471.27	0.90464
535.26	973.45	1	1109.1	943.25	1	1193.8	832.66	1	265.74	213.45	0.77638	242.87	434.89	0.90464
526.68	971.91	1	1112.6	939.69	1	1182.5	834.76	1	265.19	216.34	0.77638	240.01	432.12	0.90464
517.42	963.32	1	1116.6	935.64	1	1174.3	837.3	1	264.41	220.17	0.77638	240.49	421.48	0.90464
508.72	949.16	1	1119.9	931.45	1	1168	841.48	1	263.65	223.98	0.77638	239.45	412.75	0.90464
503.38	938.68	1	1123.3	927.1	1	1162.6	848.09	1	262.33	227.08	0.77638	239.61	406.18	0.90464
498.53	929.09	1	1125.6	924.23	1	1158.8	855.7	1	261.42	229.97	0.77638	241.7	395.32	0.90464
494.44	921	1	1128.2	920.89	1	1156.5	861.31	1	257.99	234.8	0.77638	245.4	382.95	0.90464
490.91	914.32	1	1118	931	-2	1144.5	888.27	0.32114	253.8	239.83	0.77638	247.03	375.31	0.90464
487.22	907.82	1	1112	941	-2	1144.5	889.91	0.32114	249.32	245.03	0.77638	250.28	360.74	0.90464
483.97	902.34	1	1113	940	-2	1144.3	890.92	0.32114	246.59	248.49	0.77638	253.36	356.33	0.90464
480.47	896.73	1	1116	936	-2	1143.7	895.22	0.32114	243.39	252.6	0.77638	254.46	352.81	0.90464
477.33	891.95	1	1133	887	-2	1143.3	895.4	0.32114	243.44	253.4	0.77638	256.47	353.46	0.90464
473.75	887.02	1	1123	884	-2	1141.7	896.18	0.32114	241.5	255.58	0.77638	255.88	349.39	0.90464
470.9	882.88	1	1117	883	-2	1141.5	899.54	0.32114	240.94	262.32	0.77638	250.48	342.03	0.90464
468.32	879.19	1	1114	882	-2	1143.3	903.45	0.32114	243.77	269.41	0.77638	251.19	340.77	0.90464
465.15	875.12	1	1111	880	-2	1144.8	905.57	0.32114	246.66	271.26	0.77638	253.71	340.06	0.90464
463.22	867.69	1	328.31	566.45	0.4	1145.2	906.83	0.32114	249	273.84	-2	257	334	-2
465.38	853.71	1	714.65	720.22	-2	1147.5	910.24	0.32114	251.33	276.41	-2	263.71	332.09	-2
470.22	838.42	1	1101	874	-2	1150	912.92	0.32114	253.67	278.99	-2	268.71	328.1	-2
475.38	824.18	1	1098	868	-2	1150.4	913.39	0.32114	256.01	281.56	-2	273.7	324.11	-2
480.25	811.62	1	1094	863	-2	1151.8	914.74	0.32114	258.35	284.14	-2	278.7	320.12	-2
484.52	801.36	1	1090	859	-2	1153.2	915.59	0.32114	260.69	286.71	-2	283.7	316.14	-2
489.48	790.1	1	1101.4	870.11	1	1191	948.98	1	263.02	289.29	-2	288.7	312.15	-2
493.39	781.2	1	1098.1	867	1	1192.2	967.41	1	265.36	291.86	-2	293.7	308.16	-2
497.8	771.87	1	1095.3	863.69	1	1189.4	980.09	1	267.7	294.44	0.72602	298.7	304.17	0.82387
501.9	763.35	1	1091.1	859.37	1	1187.4	985.35	1	269.95	299.65	0.72602	304.81	297.19	0.82387
505.36	755.95	1	1086.5	855.26	1	1184.3	993.34	1	270.08	301.31	0.72602	307.17	294.78	0.82387
508.83	748.91	1	1081.9	850.52	1	1179.3	996.83	1	269.16	305.47	0.72602	310.16	289.63	0.82387
512.41	741.73	1	1079	847.92	1	1175.4	998.49	1	268.08	308.94	0.72602	313.7	282.95	0.82387
515.85	734.94	1	1076.9	845.82	1	1171.7	999.02	1	267.01	312.08	0.72602	318.06	275.35	0.82387
518.98	728.8	1	1075.1	844.01	1	1171.7	1000.4	1	265.32	315.67	0.72602	320.64	270.78	0.82387
521.9	722.88	1	1073.3	842.54	1	1174.9	1001.3	1	263.96	317.7	0.72602	323.32	266.23	0.82387
524.6	717.17	1	1071.7	840.72	1	1178.4	1001.1	1	261.87	319.71	0.72602	325.49	262.89	0.82387
527.05	706.38	1	1071.2	839.99	1	1181.3	1000.5	1	258.9	322.36	0.72602	328.57	255.93	0.82387
533.17	688.57	1	1070.3	838.84	1	1185.1	999.49	1	256.23	325.57	0.72602	330.42	253.02	0.82387
539.71	671.26	1	1069.5	838.07	1	1188.6	998.47	1	253.6	330.32	0.72602	332.45	250.2	0.82387
544.77	655.66	1	1067.1	837.05	1	1191.4	995.29	1	252.54	338.48	0.72602	334.06	247.67	0.82387
549.13	640.81	1	1058.5	836.57	1	1201.4	987.23	1	254.14	347.65	0.72602	335.71	245.68	0.82387
553.13	626.63	1	1046.4	838.33	1	1212.4	979.18	1	256.18	353.89	0.72602	338.06	241.53	1
557.08	613.36	1	1038.1	839.6	1	1220.9	972.84	1	259.23	363.66	0.72602	339.14	235.62	1
560.45	601.21	1	1029.8	840.6	1	1229.1	966.49	1	262.02	371.15	0.72602	341.56	228.5	1
563.61	589.69	1	1021.1	841.8	1	1236.6	960.35	1	264.22	377.85	0.72602	343.21	224.13	1
566.81	578.06	1	1015.5	843.03	1	1243.4	954.46	1	265.78	382.31	0.72602	341.44	228.34	1
569.51	568.08	1	1009.4	845.4	1	1249.4	949.12	1	266.44	384.55	0.72602	339.37	224.75	1
571.23	562.32	1	1005.8	849.01	1	1252.9	941.98	1	267.63	388.06	0.72602	343.1	222.84	1
573.81	555.91	1	1006.3	849.29	1	1252	932.8	1	268.32	395.59	1	343.96	222.08	1
577.52	550.32	1	1004.4	850.54	1	1247.5	922.08	1	269.32	398.04	1	351.3	218.46	1
579.16	547.88	1	1001.8	851.54	1	1242.5	914.46	1	271.36	401.25	1	340.8	222.28	1
583.29	543.77	1	997.54	852.86	1	1237.4	907.85	1	272.83	405.53	1	345.26	221.03	1
587.11	538.29	1	989.33	854.88	1	1231.3	905.88	1	274.04	408.39	1	345.52	221.15	1
592.52	527.55	1	981.9	855.27	1	1221.3	907.28	1	275.33	411.42	1	359.78	221.99	1
594.79	518.42	1	973.7	855.76	1	1211.4	910.46	1	276.44	414.04	1	388.18	218.09	1
596.92	506.59	1	968.8	856.06	1	1201	914.92	1	277.68	416.64	1	418.33	218.41	1
598.15	497.33	1	961.74	859.09	1	1191.5	919.82	1	278.73	418.78	1	431.95	217.81	1
599.1	488.81	1	957.24	860.9	1	1184.3	923.91	1	280.31	422.23	1	431.17	217.38	1
600.09	479.21	1	949.54	863.74	1	1177.6	927.98	1	281.45	424.28	1	428.06	220.21	1
600.63	472.35	1	944.61	865.69	1	1171.1	932.02	1	281.59	428.92	1	441.36	217.48	1
601.46	466.06	1	941.01	867.62	1	1166.1	935.25	1	280.31	437.92	1	443.3	217.72	1
602.32	460.15	1	938.25	868.3	1	1162.2	938.26	1	280.04	432.98	1	444.85	215.32	1
604.28	453.24	1	931.5	868.64	1	1158.2	943.88	1	278.83	435.2	1	445.16	214.27	1
611.16	441.93	1	924.93	868.72	1	1156.2	951.32	1	276.43	438.07	1	448.72	211.58	1
618.71	428.64	1	916.04	869.4	1	1155.9	959.38	1	275.43	439.19	1	453.47	208.15	1
626.14	416.68	1	909.98	870.45	1	1156.8	966.45	1	274.41	441.39	1	458.32	204.85	1
632.26	407.91	1	904.04	871.91	1	1158.1	972.23	1	276.12	442.49	1	460.81	202.99	1
639.14	398.68	1	898.43	874.62	1	1159.8	977.78	1	276.22	445.49	1	460.94	203.09	1
645.45	390.61	1	893.12	877.57	1	1161.1	982.05	1	277.91	493.32	1	462.84	201.71	1
652.27	382.91	1	887.68	879.73	1	1162.4	985.88	1	269.38	451.71	1	460.24	203.24	1
658.81	376.69	1	880.55	881.51	1	1163.3	987.56	1	272.41	451.27	1	462.44	202.37	1
666.96	370.15	1	873.72	882.83	1	1167.5	991.13	1	269.41	473.51	1	458.29	206.42	1
674.93	363.55	1	868.06	884.09	1	1172.6	993.34	1	273.43	446.28	1	460.45	205.18	1
681.07	358.11	1	861.75	885.74	1	1179.5	995.35	1	266.67	438.18	1	465.09	201.51	1
687.65	352.2	1	855.75	887.28	1	1186.3	996.91	1	247.72	439.55	1	481.29	180.41	1
692.3	348.15	1	850.69	888.55	1	1190.2	997.55	1	247.13	446.61	1	489.82	159.03	1
700.96	342.57	1	846.08	889.54	1	1195.7	999.15	1	253.95	545.05	1	472.11	183.55	1
713.59	337.99	1	842.81	890.4	1	1201.5	1001	1	274.6	496.62	1	494.04	172.72	1
727.94	332.91	1	836.58	893.82	1	1206.9	1002.8	1	281.94	515.16	1	458.18	188.38	1
740.72	328.24	1	827.85	899.82	1	1210.3	1003.8	1	278.78	508.27	1	461.43	186.67	1
751.68	324.64	1	820.78	905.04	1	1215.2	1005.4	1	277.58	495.51	1	488.23	155.04	1
762.14	321.41	1	814.05	910.15	1	1218.7	1006.6	1	281.11	495.73	1	471.26	146.5	1
771.81	318.52	1	807.71	915.13	1	1223.5	1008.3	1	283.37	500.33	1	460.14	148.88	-2
781.65	315.68	1	803.44	918.66	1	1228.1	1010	1	284	498.12	1	449.02	151.26	-2
790.79	313.23	1	798.69	922.63	1	1231.1	1011	1	285.04	504.95	1	437.9	153.64	-2
803.17	312.94	1	793.94	927.11	1	1235.2	1012.1	1	285.23	511.01	1	426.77	156.03	-2
821.85	313.06	1	789.7	931.06	1	1243.6	1009.9	1	281.29	522.99	1	415.65	158.41	1
839.97	312.04	1	785.98	934.52	1	1253.1	1005.2	1	266.84	538.8	1	394.2	200.33	1
856.86	311.21	1	782.3	938.15	1	1263.7	1000.3	1	273.22	544.44	1	379.14	184.16	1
872.46	310.53	1	779.03	941.33	1	1274.2	995.54	1	262.96	593.44	1	389.68	154.05	1
886.72	310.15	1	775.86	944.45	1	1283.9	991.12	1	270.4	602.08	1	375.75	124.05	1
900.61	309.39	1	772.42	947.92	1	1293	986.88	1	279.9	596.21	1	372.27	123.92	1
913.56	308.57	1	772.74	947.34	1	1301.1	983.2	1	280.41	598.72	1	369.09	123.61	1
923.86	308.12	1	771.58	948.47	1	1308.5	979.93	1	281	601.63	1	367.21	122.82	1
935.82	307.52	1	770.7	951.93	1	1316.3	976.45	1	281.69	605.42	1	365.02	122.24	1
945.79	307.14	1	771.01	956.05	1	1323.5	973.22	1	281.96	607.66	1	360.95	122.82	1
955.87	306.73	1	771.47	958.24	1	1330.1	970.27	1	281.25	610.72	1	358.14	123.41	1
967.3	309.38	1	772.63	964.86	1	1336	968.3	1	281.49	612.6	1	352.83	122.75	1
981.32	315.33	1	773.29	968.75	1	1342.5	968.96	1	282.03	615.67	1	347.08	121.52	1
995.4	321.3	1	774.1	970.36	1	1348.6	972.55	1	283.1	618.47	1	340.36	120.01	1
1007.3	326.75	1	777.96	974.44	1	1353.4	978.8	1	279.22	622.44	1	335.37	118.79	1
1018.3	332.71	1	784.52	977.25	1	1357	985.85	1	284.11	623.26	1	329.24	117.76	1
1026.6	341.6	1	791.12	979.52	1	1359.6	992.83	1	283.61	622.96	1	319.81	117.84	1
1035	356.02	1	797.35	981.41	1	1361.4	998.45	1	282.53	630.49	1	309.54	122.1	1
1041.8	369.61	1	803.73	983.28	1	1362.7	1002.6	1	281.43	633.21	1	302.89	127.48	1
1047.1	381.66	1	809.53	985.17	1	1363.9	1000.2	1	270.72	636.83	1	295.61	132.82	1
1051.8	392.96	1	814.75	986.9	1	1363	999.43	1	278.42	637.68	1	289.6	137.92	1
1055.7	402.55	1	819.39	988.49	1	1356.9	1001.7	1	276.93	641.1	1	284.19	142.63	1
1059.6	411.73	1	822.54	989.6	1	1349.3	1001.7	1	270.11	650.17	1	280.1	146.1	1
1063.3	420.35	1	826.52	991.35	1	1339.1	1001.9	1	267.44	657.52	1	274.94	150.65	1
1066.4	427.48	1	828.14	992.52	1	1331.5	1001.8	1	267.72	663.98	1	270.84	154.04	1
1069.2	434.27	1	831.18	994.68	1	1323.5	1001.9	1	268.27	669.78	1	265	158.97	1
1071.6	441.17	1	834.1	996.58	1	1315.7	1002	1	269.23	675.35	1	261.42	162.06	1
1076.5	448.59	1	835.82	997.2	1	1308.6	1002.7	1	269.87	680.73	1	256.02	167.17	1
1086.6	457.68	1	839.83	1001	1	1302.9	1003.1	1	270.34	684.28	1	251.49	172.4	1
1098	467.47	1	842.76	1004.7	1	1299.3	1003.8	1	269.76	685.31	1	247.84	177.2	1
1108.9	476.94	1	844.4	1007.3	1	1298.1	1004.3	1	272	693.05	1	245.33	180.9	1
1117.7	484.44	1	849.49	1012	1	1296	1005.5	1	272.63	694.33	1	242.39	185.24	1
1126.7	492	1	852.45	1009.9	1	1293.6	1007.9	1	271.17	693.14	1	240.45	188.15	1
1134.5	498.45	1	857.83	1008.8	1	1291	1010.6	1	270.81	697.04	1	238.13	191.75	1
1142.6	505.02	1	862.56	1007.8	1	1288.4	1013.1	1	272.05	708.42	1	236.76	194.33	1
1149.2	510.52	1	864.8	1007.2	1	1285.5	1016.3	1	273.11	716.64	1	235.69	196.22	1
1156.2	516.14	1	869.42	1007.8	1	1279.4	1019.1	1	275.93	725.13	1	236.72	195.05	1
1162.1	520.92	1	876.78	1006.1	1	1266.5	1017.9	1	288.46	728.77	1	234.63	197.95	1
1167.7	525.57	1	885.8	1003.2	1	1255.7	1013.4	1	302.69	724.42	1	231.73	205.14	1
1173	529.6	1	897.83	1000.4	1	1243.3	1007.6	1	316.46	718.47	1	230.46	211.69	1
1182.1	533.74	1	907.57	998.49	1	1233	1002.9	1	329.25	713.28	1	229.36	216.66	1
1193.7	537.38	1	920.18	996.64	1	1223.8	998.7	1	339.9	709.41	1	229.09	218.31	1
1203.4	540.47	1	929	995.71	1	1215.3	994.97	1	346.38	707.39	1	228.54	221.73	1
